Segment 0,Segment 1,Segment 2,Segment 3,Segment 4,Segment 5,Segment 6,Segment 7,Segment 8,Segment 9,Segment 10,Segment 11,Segment 12,Segment 13,Segment 14,Segment 15,Segment 16,Segment 17,Segment 18,Segment 19,Segment 20,Segment 21,Segment 22,Segment 23,Segment 24,Segment 25,Segment 26,Segment 27,Segment 28,Segment 29,Segment 30,Segment 31,Segment 32,Segment 33,Segment 34,Segment 35,Segment 36,Segment 37,Segment 38,Segment 39,Segment 40,Segment 41,Segment 42,Segment 43,Segment 44,Segment 45,Segment 46,Segment 47,Segment 48,Segment 49,Segment 50,Segment 51,Segment 52,Segment 53,Segment 54,Segment 55,Segment 56,Segment 57,Segment 58
2088,2489,1718,2714,980,1317,1574,2023,2296,1044,2666,2602,1204,1044,1140,1237,2746,2232,2971,3035,1124,803,1060,1975,2023,1140,1510,3228,1606,2007,2842,1349,2296,2200,1766,1156,1943,1766,2521,1381,2891,2280,2152,1445,1060,1975,1991,1895,1140,2746,1188,1445,1012,1317,1253,1253,1477,1895,3019
2120,2618,1702,2730,980,1301,1558,2039,2264,1044,2634,2602,1204,1028,1188,1237,2794,2200,2939,3019,1124,803,1060,1943,1991,1188,1493,3276,1590,1991,2939,1349,2264,2152,1799,1172,2039,1734,2553,1381,2875,2232,2104,1445,1140,2072,1975,1879,1124,2762,1188,1558,1012,1285,1253,1237,1622,1991,3003
2152,2714,1670,2730,996,1285,1558,2056,2248,1028,2602,2618,1188,1028,1253,1220,2826,2152,2907,2987,1124,787,1060,1911,1975,1253,1493,3340,1574,1959,3019,1333,2216,2120,1847,1188,2136,1702,2569,1365,2842,2200,2072,1445,1237,2152,1959,1863,1108,2746,1188,1654,1012,1269,1285,1237,1750,2088,2987
2168,2810,1638,2730,996,1285,1542,2072,2232,1028,2569,2618,1188,1012,1317,1220,2858,2120,2858,2955,1108,787,1060,1895,1943,1333,1477,3404,1558,1943,3099,1317,2184,2072,1895,1188,2232,1670,2585,1365,2826,2168,2039,1445,1317,2248,1943,1847,1092,2730,1188,1750,1012,1253,1317,1220,1895,2168,2971
2200,2907,1622,2698,996,1269,1526,2072,2200,1028,2537,2618,1172,1012,1397,1220,2875,2072,2826,2923,1108,771,1060,1863,1927,1429,1477,3453,1542,1927,3164,1317,2152,2039,1927,1204,2312,1654,2585,1365,2794,2120,2007,1429,1397,2361,1927,1847,1060,2698,1188,1831,1012,1237,1349,1220,2023,2264,2955
2232,3003,1590,2666,996,1253,1526,2072,2184,1028,2505,2618,1172,1028,1477,1204,2875,2039,2778,2891,1108,771,1060,1831,1895,1526,1477,3485,1526,1911,3212,1301,2120,2007,1959,1220,2393,1638,2569,1349,2778,2088,1975,1429,1477,2457,1911,1831,1044,2666,1204,1911,996,1220,1413,1220,2168,2329,2923
2248,3099,1558,2634,996,1237,1510,2056,2152,1012,2473,2618,1156,1044,1558,1204,2875,1991,2730,2858,1108,771,1060,1799,1879,1606,1477,3501,1493,1895,3260,1285,2088,1959,1991,1301,2457,1622,2553,1349,2762,2056,1943,1413,1558,2553,1895,1831,1028,2618,1204,1975,996,1204,1493,1204,2280,2409,2907
2232,3196,1542,2585,996,1220,1493,2039,2136,1012,2441,2602,1140,1076,1638,1204,2842,1959,2698,2826,1108,771,1060,1783,1847,1686,1477,3517,1477,1879,3276,1285,2072,1927,2007,1429,2505,1606,2521,1349,2730,2023,1911,1413,1654,2666,1879,1815,1012,2569,1204,2056,996,1188,1590,1204,2409,2457,2875
2216,3276,1510,2553,1028,1220,1493,2007,2104,1012,2409,2602,1140,1124,1734,1188,2810,1927,2650,2794,1092,771,1060,1750,1831,1783,1493,3517,1477,1863,3292,1269,2039,1879,2023,1493,2537,1590,2505,1349,2714,1991,1879,1397,1734,2762,1863,1799,1012,2521,1220,2136,980,1204,1670,1188,2521,2505,2858
2200,3340,1477,2505,1044,1204,1493,1975,2088,996,2377,2602,1124,1172,1831,1188,2762,1895,2618,2762,1092,771,1076,1718,1815,1879,1526,3501,1461,1863,3276,1253,2007,1847,2023,1526,2569,1574,2473,1349,2714,1975,1863,1397,1815,2842,1831,1799,996,2457,1237,2200,980,1220,1766,1188,2650,2537,2826
2168,3404,1461,2457,1092,1188,1477,1959,2072,996,2345,2585,1124,1237,1911,1172,2714,1863,2585,2730,1092,755,1108,1686,1799,1959,1558,3469,1445,1847,3260,1253,1975,1815,2023,1558,2602,1558,2441,1349,2714,1959,1847,1381,1911,2939,1815,1783,996,2409,1269,2264,980,1269,1863,1188,2730,2585,2810
2120,3453,1429,2425,1156,1188,1477,1927,2039,996,2329,2585,1124,1301,2007,1172,2666,1831,2537,2698,1092,755,1140,1670,1783,2056,1590,3437,1429,1831,3212,1253,1943,1766,2007,1574,2618,1542,2409,1333,2714,1943,1815,1381,1991,3019,1815,1766,980,2361,1285,2329,964,1301,1959,1172,2810,2618,2794
2088,3485,1413,2377,1237,1172,1477,1895,2023,996,2296,2569,1124,1397,2104,1172,2618,1799,2505,2666,1092,755,1204,1654,1750,2152,1638,3404,1413,1815,3180,1237,1911,1734,1991,1590,2618,1526,2361,1333,2714,1943,1799,1365,2056,3083,1799,1750,980,2329,1317,2393,964,1365,2072,1172,2907,2634,2778
2056,3501,1397,2329,1333,1172,1493,1863,2007,1028,2264,2553,1124,1477,2200,1156,2569,1766,2457,2634,1092,739,1269,1622,1734,2232,1702,3356,1413,1799,3115,1237,1895,1702,1959,1590,2602,1510,2312,1333,2714,1927,1766,1349,2136,3148,1783,1734,980,2280,1349,2441,964,1445,2184,1172,2987,2650,2762
2023,3501,1365,2296,1413,1156,1510,1831,1991,1044,2232,2537,1108,1574,2280,1156,2505,1734,2425,2585,1092,739,1365,1606,1718,2312,1750,3324,1397,1783,3067,1220,1863,1670,1943,1606,2585,1510,2264,1333,2730,1927,1750,1333,2329,3196,1766,1718,980,2232,1365,2473,964,1542,2296,1156,3067,2634,2746
1991,3485,1349,2264,1510,1156,1542,1799,1975,1076,2200,2521,1108,1670,2361,1156,2457,1702,2377,2553,1092,739,1445,1590,1702,2393,1799,3276,1381,1766,3003,1220,1831,1638,1911,1622,2553,1493,2216,1333,2730,1943,1734,1317,2585,3228,1766,1702,980,2200,1397,2505,964,1638,2393,1156,3148,2634,2730
1959,3469,1333,2216,1606,1140,1590,1783,1943,1124,2168,2489,1108,1766,2441,1156,2409,1670,2345,2521,1092,739,1526,1574,1686,2457,1847,3228,1365,1750,2939,1204,1815,1622,1879,1622,2505,1493,2152,1317,2730,1943,1718,1317,2714,3260,1750,1702,996,2168,1429,2521,964,1734,2505,1156,3212,2602,2730
1943,3437,1317,2184,1718,1124,1670,1750,1927,1188,2152,2457,1092,1847,2521,1156,2345,1638,2296,2489,1092,723,1622,1542,1654,2521,1879,3196,1349,1734,2891,1204,1783,1590,1847,1638,2457,1510,2104,1317,2730,1959,1702,1301,2794,3276,1750,1686,1012,2120,1461,2537,964,1847,2602,1140,3260,2569,2714
1911,3404,1301,2152,1831,1124,1750,1734,1911,1269,2120,2409,1092,1943,2569,1156,2296,1622,2264,2473,1092,723,1734,1526,1638,2569,1927,3148,1333,1718,2826,1188,1750,1574,1815,1654,2409,1526,2039,1317,2730,1975,1686,1301,2842,3292,1750,1670,1028,2088,1477,2537,947,1943,2682,1140,3292,2521,2714
1895,3356,1269,2120,1927,1108,1847,1702,1879,1365,2088,2377,1092,2023,2618,1140,2248,1590,2232,2441,1092,739,1847,1510,1622,2602,1959,3115,1317,1702,2762,1188,1734,1542,1783,1654,2361,1558,1975,1301,2730,1991,1670,1301,2875,3292,1750,1654,1060,2056,1493,2521,947,2039,2778,1140,3324,2457,2730
1863,3308,1253,2072,2039,1108,1943,1686,1863,1477,2056,2329,1092,2104,2666,1140,2200,1558,2200,2409,1092,739,1943,1493,1606,2634,1991,3067,1301,1686,2698,1172,1718,1526,1750,1670,2312,1590,1927,1301,2730,1991,1670,1317,2891,3292,1750,1638,1108,2023,1510,2489,947,2136,2842,1156,3324,2409,2730
1831,3260,1237,2039,2136,1092,2039,1654,1847,1590,2039,2280,1076,2152,2714,1140,2168,1542,2152,2377,1092,723,2056,1477,1590,2650,2007,3035,1301,1686,2634,1172,1702,1493,1718,1670,2280,1638,1879,1301,2730,2007,1654,1333,2891,3276,1750,1606,1172,1991,1526,2457,947,2200,2891,1172,3308,2361,2762
1815,3196,1220,2023,2232,1092,2120,1638,1831,1702,2007,2232,1076,2216,2746,1140,2120,1526,2120,2345,1092,723,2152,1461,1574,2666,2023,2987,1301,1670,2569,1172,1670,1477,1702,1686,2232,1702,1847,1301,2730,2023,1638,1365,2875,3244,1750,1590,1253,1943,1542,2425,931,2248,2955,1204,3292,2296,2778
1783,3148,1220,1991,2329,1092,2216,1606,1815,1815,1991,2168,1076,2264,2778,1140,2072,1493,2072,2312,1092,723,2248,1445,1558,2666,2023,2955,1301,1654,2521,1156,1654,1461,1670,1702,2184,1750,1815,1285,2730,2039,1622,1397,2858,3212,1750,1574,1333,1911,1558,2377,931,2248,2987,1253,3260,2248,2810
1766,3099,1204,1959,2425,1076,2329,1574,1783,1927,1959,2104,1076,2312,2794,1124,2039,1477,2039,2280,1092,723,2345,1429,1558,2650,2023,2907,1285,1638,2473,1156,1638,1429,1654,1718,2152,1815,1783,1285,2730,2039,1606,1445,2842,3164,1750,1558,1445,1879,1574,2329,931,2264,3035,1301,3212,2184,2842
1750,3035,1188,1927,2505,1076,2425,1558,1766,2023,1943,2039,1076,2345,2810,1124,1991,1445,2007,2248,1108,723,2441,1413,1542,2634,2007,2875,1285,1622,2425,1156,1606,1413,1622,1750,2104,1879,1750,1285,2730,2039,1574,1510,2826,3115,1750,1526,1542,1863,1590,2280,931,2280,3051,1365,3180,2136,2875
1718,2987,1188,1895,2569,1076,2521,1526,1750,2120,1911,1975,1076,2377,2810,1124,1959,1429,1991,2232,1108,723,2537,1397,1526,2602,1975,2826,1285,1606,2377,1140,1590,1397,1606,1783,2072,1927,1734,1285,2714,2056,1542,1574,2810,3067,1750,1510,1638,1831,1590,2232,931,2280,3035,1413,3131,2088,2907
1702,2939,1172,1863,2634,1060,2618,1510,1734,2216,1879,1911,1076,2393,2810,1124,1927,1413,1959,2200,1108,723,2602,1381,1510,2569,1959,2778,1285,1606,2329,1140,1574,1381,1590,1815,2023,1975,1734,1285,2698,2056,1510,1638,2794,3019,1750,1493,1750,1799,1590,2168,931,2280,3019,1493,3099,2039,2923
1686,2891,1156,1831,2698,1060,2698,1493,1718,2312,1863,1847,1076,2409,2778,1124,1879,1381,1927,2168,1108,739,2666,1365,1510,2521,1927,2682,1269,1590,2280,1124,1558,1365,1558,1863,1991,2023,1734,1285,2666,2056,1477,1718,2778,2971,1750,1493,1879,1783,1590,2120,947,2264,2987,1558,3083,2007,2939
1670,2842,1156,1815,2746,1060,2778,1461,1702,2409,1831,1799,1076,2409,2762,1124,1847,1365,1895,2152,1124,771,2730,1349,1493,2473,1895,2537,1269,1574,2248,1124,1526,1349,1542,1911,1959,2056,1734,1285,2650,2039,1429,1783,2762,2923,1750,1493,1991,1750,1590,2072,947,2248,2939,1638,3051,1959,2939
1654,2794,1140,1783,2810,1060,2858,1445,1686,2505,1815,1734,1076,2393,2730,1124,1815,1349,1863,2120,1124,803,2794,1333,1493,2441,1863,2457,1269,1558,2216,1124,1510,1333,1510,1959,1943,2088,1734,1285,2618,2039,1397,1863,2762,2875,1750,1477,2120,1734,1590,2023,947,2200,2891,1718,3035,1927,2939
1638,2746,1124,1750,2858,1044,2923,1429,1654,2585,1799,1702,1076,2361,2698,1124,1766,1317,1847,2104,1124,867,2858,1317,1510,2393,1831,2393,1253,1542,2168,1108,1493,1317,1493,2007,1911,2120,1734,1301,2585,2023,1349,1943,2746,2826,1750,1477,2232,1702,1590,1975,947,2168,2842,1799,3019,1895,2923
1622,2698,1108,1734,2891,1044,2987,1429,1638,2666,1766,1654,1076,2329,2666,1108,1734,1301,1815,2072,1124,931,2907,1285,1542,2361,1815,2345,1253,1542,2136,1108,1477,1301,1477,2072,1895,2136,1734,1301,2553,2023,1317,2007,2730,2778,1750,1477,2345,1686,1590,1927,947,2120,2778,1879,3003,1879,2923
1606,2650,1108,1702,2923,1028,3035,1413,1622,2746,1750,1622,1076,2296,2634,1108,1702,1285,1799,2039,1124,1028,2955,1269,1574,2312,1783,2312,1237,1526,2104,1108,1461,1285,1445,2120,1863,2168,1750,1301,2505,1991,1269,2056,2730,2746,1750,1477,2457,1654,1590,1895,947,2072,2714,1943,2971,1847,2907
1590,2537,1092,1686,2939,1028,3067,1397,1606,2810,1734,1574,1076,2264,2585,1108,1670,1269,1766,2023,1124,1140,3003,1253,1622,2280,1750,2280,1237,1510,2056,1108,1445,1269,1429,2168,1847,2184,1766,1301,2457,1975,1237,2104,2714,2698,1750,1493,2553,1638,1590,1847,947,2007,2666,2007,2955,1815,2891
1574,2409,1076,1670,2939,1028,3099,1381,1606,2875,1718,1526,1076,2216,2553,1108,1654,1253,1734,1991,1124,1285,3035,1237,1670,2248,1718,2248,1237,1493,2023,1108,1429,1253,1413,2200,1815,2184,1783,1301,2409,1943,1220,2168,2698,2650,1750,1493,2666,1622,1574,1799,964,1959,2618,2072,2923,1799,2875
1558,2329,1060,1638,2939,1028,3115,1365,1590,2923,1702,1493,1092,2184,2521,1108,1622,1237,1702,1975,1140,1429,3051,1220,1734,2200,1702,2216,1237,1493,1991,1092,1413,1237,1397,2248,1783,2200,1815,1301,2361,1927,1188,2216,2698,2618,1750,1510,2746,1606,1574,1750,964,1911,2569,2136,2875,1766,2858
1542,2264,1060,1622,2923,1028,3131,1349,1574,2955,1670,1445,1108,2136,2489,1108,1606,1220,1686,1943,1156,1574,3051,1220,1799,2168,1670,2184,1237,1477,1959,1092,1397,1237,1381,2280,1750,2184,1847,1301,2312,1895,1156,2264,2682,2569,1750,1510,2842,1590,1574,1702,980,1879,2537,2184,2842,1734,2826
1526,2232,1044,1590,2907,1028,3131,1333,1558,2971,1654,1397,1124,2104,2441,1108,1574,1204,1654,1927,1172,1718,3051,1204,1879,2136,1654,2168,1237,1461,1927,1092,1381,1220,1381,2329,1718,2168,1879,1285,2248,1879,1140,2296,2682,2537,1750,1526,2907,1558,1574,1654,980,1831,2489,2216,2794,1718,2810
1510,2184,1044,1574,2875,1028,3115,1317,1558,2987,1638,1365,1156,2056,2409,1092,1542,1204,1622,1895,1204,1863,3035,1188,1943,2088,1638,2136,1237,1461,1895,1092,1365,1204,1365,2377,1702,2152,1911,1269,2200,1863,1124,2329,2682,2505,1750,1526,2955,1542,1574,1606,996,1799,2457,2248,2730,1686,2778
1493,2152,1028,1542,2842,1028,3099,1317,1542,2987,1622,1333,1220,2023,2377,1108,1526,1188,1590,1879,1269,2007,3019,1172,2023,2056,1606,2120,1253,1445,1863,1092,1349,1204,1349,2409,1670,2136,1943,1269,2136,1831,1124,2361,2666,2473,1766,1542,3003,1526,1574,1558,996,1750,2425,2280,2682,1670,2746
1477,2120,1028,1526,2810,1012,3067,1301,1526,2987,1606,1285,1269,1991,2345,1108,1493,1172,1574,1847,1333,2152,2987,1172,2104,2023,1590,2088,1285,1445,1831,1076,1333,1188,1333,2457,1654,2104,1991,1253,2072,1815,1124,2377,2666,2441,1766,1542,3051,1493,1558,1510,1012,1718,2393,2312,2618,1638,2730
1445,2088,1012,1493,2778,1012,3019,1285,1526,2955,1558,1253,1349,1943,2296,1108,1461,1172,1542,1831,1413,2280,2955,1156,2168,1975,1574,2072,1333,1445,1799,1076,1317,1188,1317,2489,1622,2072,2023,1237,2007,1799,1124,2377,2650,2409,1783,1542,3099,1477,1558,1461,1012,1686,2377,2345,2553,1622,2698
1445,2056,996,1477,2730,1012,2971,1269,1526,2939,1493,1220,1445,1911,2264,1108,1445,1156,1526,1815,1526,2393,2923,1140,2248,1943,1558,2039,1397,1445,1766,1076,1301,1172,1317,2537,1606,2056,2072,1220,1943,1783,1124,2377,2650,2377,1815,1542,3115,1461,1542,1413,1028,1654,2345,2361,2489,1606,2666
1413,2023,996,1461,2698,1012,2923,1269,1526,2907,1445,1188,1526,1879,2232,1108,1413,1140,1493,1799,1638,2489,2891,1124,2312,1911,1542,2007,1461,1461,1734,1076,1301,1172,1301,2569,1574,2023,2120,1204,1863,1766,1124,2361,2634,2248,1863,1542,3131,1445,1542,1365,1028,1622,2312,2361,2441,1590,2634
1397,2007,980,1445,2650,1012,2875,1253,1542,2858,1429,1172,1622,1847,2200,1092,1381,1140,1477,1783,1750,2585,2842,1124,2377,1879,1510,1991,1558,1461,1686,1060,1285,1156,1285,2585,1558,1991,2168,1204,1766,1766,1140,2329,2618,2104,1911,1542,3115,1413,1526,1317,1044,1590,2296,2361,2377,1574,2602
1381,1975,980,1429,2618,996,2826,1253,1574,2826,1397,1140,1734,1815,2168,1092,1365,1124,1461,1750,1879,2698,2810,1108,2441,1847,1493,1959,1638,1493,1654,1060,1285,1156,1269,2618,1526,1959,2216,1188,1654,1750,1140,2312,2618,2007,1975,1542,3099,1413,1526,1269,1060,1558,2264,2345,2312,1558,2569
1365,1943,964,1413,2569,996,2778,1237,1606,2778,1397,1124,1831,1799,2136,1092,1349,1124,1429,1734,1991,2794,2762,1092,2489,1815,1477,1943,1734,1526,1622,1060,1269,1140,1253,2634,1493,1927,2264,1172,1542,1750,1140,2280,2602,1943,2039,1542,3067,1397,1510,1220,1060,1542,2248,2312,2264,1542,2537
1349,1911,964,1397,2537,996,2730,1237,1670,2746,1381,1092,1911,1766,2104,1092,1317,1108,1413,1718,2120,2891,2730,1092,2521,1799,1461,1911,1815,1574,1590,1060,1253,1124,1253,2634,1477,1895,2312,1156,1429,1750,1140,2232,2602,1895,2104,1542,3035,1381,1493,1188,1076,1510,2216,2280,2216,1526,2521
1333,1879,964,1381,2505,1012,2666,1220,1718,2714,1381,1060,1991,1734,2072,1092,1301,1092,1397,1702,2216,2987,2682,1076,2569,1766,1461,1879,1911,1638,1558,1060,1237,1124,1237,2650,1445,1863,2377,1140,1301,1750,1140,2200,2585,1847,2184,1558,2987,1365,1493,1140,1092,1493,2200,2248,2168,1510,2489
1317,1863,964,1365,2457,1012,2618,1204,1799,2682,1381,1044,2072,1718,2039,1092,1285,1092,1365,1686,2312,3067,2650,1076,2602,1734,1445,1863,2007,1702,1542,1060,1237,1124,1220,2650,1429,1831,2425,1124,1172,1750,1124,2152,2569,1815,2280,1590,2939,1349,1477,1108,1092,1477,2168,2200,2104,1477,2473
1301,1831,947,1349,2425,1044,2569,1204,1879,2650,1381,1012,2152,1686,2007,1092,1269,1076,1349,1686,2409,3131,2618,1060,2634,1718,1445,1847,2120,1766,1510,1060,1220,1108,1220,2634,1413,1799,2489,1124,1060,1750,1124,2120,2569,1783,2361,1638,2875,1333,1461,1076,1108,1461,2136,2168,2056,1461,2441
1285,1799,947,1333,2393,1060,2521,1188,1943,2618,1397,996,2232,1654,1975,1092,1253,1060,1317,1670,2521,3196,2585,1060,2650,1686,1429,1815,2216,1831,1493,1060,1204,1108,1204,2634,1413,1766,2553,1108,947,1750,1108,2072,2553,1766,2457,1686,2826,1317,1461,1060,1108,1445,2088,2120,2007,1445,2425
1269,1783,947,1317,2345,1108,2473,1188,2007,2569,1429,964,2329,1638,1959,1092,1237,1044,1301,1654,2618,3244,2537,1044,2650,1654,1429,1799,2312,1911,1461,1060,1204,1108,1204,2618,1397,1734,2602,1108,851,1750,1092,2039,2553,1734,2537,1750,2778,1317,1461,1044,1124,1429,2023,2088,1959,1429,2409
1253,1750,947,1301,2312,1156,2441,1172,2072,2537,1461,947,2409,1606,1927,1108,1220,1028,1269,1654,2714,3276,2505,1044,2650,1638,1429,1783,2409,1975,1445,1060,1188,1108,1188,2602,1381,1702,2666,1092,771,1750,1092,2007,2537,1686,2618,1799,2714,1301,1477,1028,1124,1397,1975,2039,1895,1413,2393
1253,1734,947,1285,2280,1237,2393,1156,2152,2505,1493,915,2473,1574,1895,1108,1188,1028,1253,1638,2810,3292,2473,1028,2634,1622,1429,1766,2489,2039,1413,1060,1172,1092,1172,2585,1381,1686,2714,1092,691,1750,1076,1975,2537,1654,2698,1879,2666,1285,1510,1012,1140,1381,1927,2007,1847,1397,2377
1237,1702,947,1269,2232,1301,2345,1156,2216,2473,1542,899,2537,1558,1879,1108,1172,1012,1220,1622,2907,3276,2425,1028,2618,1590,1413,1734,2569,2104,1397,1060,1172,1092,1172,2569,1365,1654,2762,1092,610,1750,1076,1943,2521,1622,2762,1959,2618,1269,1558,1012,1156,1365,1895,1975,1799,1381,2361
1237,1686,947,1253,2200,1397,2296,1156,2280,2441,1606,883,2602,1542,1847,1108,1156,1012,1204,1606,2987,3276,2393,1012,2602,1574,1413,1718,2634,2152,1365,1060,1172,1092,1156,2553,1365,1622,2810,1092,530,1734,1076,1911,2521,1574,2842,2039,2569,1253,1606,996,1172,1365,1879,1943,1750,1365,2329
1220,1654,980,1237,2152,1493,2264,1140,2361,2409,1670,867,2650,1526,1831,1108,1140,996,1188,1590,3067,3260,2361,1012,2569,1558,1413,1702,2682,2200,1349,1060,1156,1092,1140,2537,1365,1606,2842,1092,450,1734,1076,1879,2521,1542,2907,2120,2521,1237,1686,980,1220,1349,1847,1911,1718,1365,2296
1204,1638,1012,1237,2120,1590,2232,1140,2409,2377,1718,851,2698,1493,1815,1108,1124,996,1172,1574,3148,3228,2312,996,2537,1542,1413,1686,2698,2248,1333,1060,1156,1076,1140,2521,1349,1574,2875,1076,385,1718,1092,1863,2505,1510,2971,2216,2473,1220,1783,964,1269,1333,1831,1895,1670,1349,2280
1204,1622,1060,1220,2088,1686,2184,1124,2473,2361,1766,835,2730,1477,1783,1108,1108,996,1140,1558,3196,3180,2280,996,2505,1510,1429,1654,2730,2296,1301,1060,1156,1076,1124,2505,1365,1558,2891,1076,337,1718,1124,1831,2505,1477,3019,2296,2425,1204,1911,947,1333,1317,1799,1863,1622,1333,2248
1188,1590,1140,1220,2056,1766,2152,1124,2521,2329,1815,819,2762,1461,1766,1108,1092,980,1124,1558,3260,3148,2248,980,2473,1493,1429,1638,2746,2345,1285,1060,1140,1076,1124,2489,1365,1526,2891,1076,289,1718,1156,1799,2505,1445,3067,2377,2377,1204,2023,931,1429,1317,1783,1831,1590,1317,2232
1172,1574,1204,1204,2023,1831,2104,1108,2569,2296,1863,803,2762,1445,1734,1108,1092,980,1092,1542,3292,3099,2216,980,2441,1461,1461,1622,2762,2393,1269,1060,1140,1076,1108,2473,1365,1510,2907,1076,257,1718,1204,1783,2505,1429,3099,2457,2312,1188,2168,931,1526,1317,1750,1799,1558,1301,2200
1172,1558,1285,1188,1991,1911,2072,1108,2602,2280,1911,787,2762,1413,1718,1108,1076,980,1076,1526,3308,3051,2168,980,2393,1429,1493,1606,2778,2425,1253,1060,1124,1076,1108,2441,1365,1493,2907,1060,241,1718,1269,1766,2505,1397,3148,2521,2264,1172,2296,915,1622,1301,1734,1783,1510,1285,2200
1156,1542,1445,1188,1959,1991,2039,1092,2618,2248,1959,787,2762,1397,1702,1108,1060,964,1060,1510,3324,3003,2136,980,2361,1413,1526,1606,2778,2457,1237,1060,1124,1076,1108,2425,1365,1461,2907,1060,257,1718,1349,1750,2505,1381,3180,2585,2232,1156,2441,915,1718,1285,1702,1766,1477,1269,2184
1156,1526,1638,1172,1943,2072,2007,1092,2634,2232,2007,771,2746,1381,1686,1124,1060,964,1044,1510,3324,2971,2104,980,2329,1381,1558,1590,2762,2489,1220,1060,1124,1076,1092,2409,1365,1445,2907,1060,305,1734,1429,1734,2505,1365,3196,2650,2184,1156,2569,899,1847,1285,1686,1734,1429,1253,2200
1156,1510,1799,1172,1911,2152,1975,1076,2634,2200,2039,771,2730,1365,1670,1156,1044,947,1044,1493,3324,2923,2072,964,2296,1365,1590,1574,2746,2505,1204,1060,1108,1076,1092,2393,1365,1429,2907,1044,353,1766,1526,1718,2505,1349,3196,2698,2136,1140,2698,899,1975,1269,1654,1718,1397,1237,2200
1140,1493,1959,1156,1879,2216,1943,1076,2634,2184,2072,755,2698,1333,1654,1188,1028,947,1028,1493,3324,2875,2039,964,2280,1349,1622,1558,2714,2505,1188,1060,1108,1076,1076,2361,1349,1429,2907,1044,434,1799,1606,1718,2505,1349,3196,2730,2088,1124,2826,899,2104,1253,1622,1686,1349,1237,2216
1140,1477,2104,1140,1863,2296,1927,1060,2618,2152,2088,755,2666,1317,1654,1253,1012,931,1028,1477,3292,2842,2007,964,2248,1333,1654,1542,2682,2505,1172,1060,1092,1076,1076,2345,1349,1429,2891,1044,530,1847,1702,1702,2505,1333,3180,2778,2056,1108,2955,899,2216,1237,1606,1670,1301,1220,2248
1140,1461,2232,1140,1831,2345,1895,1060,2585,2120,2120,755,2618,1301,1670,1333,1012,931,1028,1477,3260,2810,1975,964,2216,1317,1686,1526,2650,2489,1156,1060,1092,1076,1060,2329,1333,1413,2891,1028,642,1911,1799,1702,2505,1317,3148,2810,2023,1092,3051,899,2329,1220,1574,1654,1253,1204,2264
1156,1445,2361,1140,1799,2409,1863,1060,2553,2104,2120,755,2569,1269,1670,1413,996,931,1012,1477,3228,2762,1943,947,2184,1301,1702,1510,2602,2473,1156,1060,1092,1060,1060,2296,1333,1397,2891,1028,771,1959,1879,1702,2505,1317,3115,2826,1991,1076,3148,883,2441,1220,1558,1622,1220,1204,2296
1156,1429,2489,1124,1783,2457,1847,1060,2521,2072,2120,755,2537,1269,1686,1526,996,915,1012,1477,3196,2730,1911,947,2168,1285,1718,1493,2553,2457,1156,1060,1092,1060,1060,2280,1333,1381,2875,1028,931,2023,1975,1686,2505,1317,3083,2858,1959,1060,3244,883,2537,1204,1526,1606,1172,1204,2329
1172,1413,2602,1124,1750,2505,1831,1060,2489,2056,2120,819,2489,1253,1702,1654,980,915,1012,1477,3148,2682,1879,947,2136,1269,1734,1477,2521,2425,1156,1060,1076,1060,1044,2264,1333,1365,2858,1028,1076,2088,2039,1686,2505,1301,3035,2875,1927,1060,3340,883,2634,1188,1510,1590,1140,1188,2361
1204,1397,2714,1124,1718,2537,1799,1060,2441,2023,2104,931,2457,1237,1718,1783,980,915,1012,1493,3115,2650,1847,947,2120,1253,1734,1461,2473,2393,1188,1060,1076,1060,1044,2248,1317,1365,2842,1028,1253,2152,2104,1670,2505,1301,2971,2875,1911,1044,3453,867,2730,1172,1477,1574,1108,1172,2393
1253,1381,2810,1108,1686,2553,1783,1044,2409,2007,2088,996,2425,1220,1734,1927,964,915,996,1526,3083,2618,1831,931,2088,1237,1734,1461,2441,2361,1220,1060,1076,1060,1028,2232,1317,1349,2826,1028,1413,2216,2168,1654,2505,1301,2891,2875,1895,1044,3549,867,2810,1172,1445,1558,1060,1172,2425
1301,1365,2891,1108,1670,2569,1750,1044,2377,1991,2056,1060,2377,1204,1766,2056,964,915,996,1558,3035,2569,1799,931,2072,1237,1718,1445,2409,2329,1269,1060,1060,1060,1028,2232,1317,1333,2794,1012,1574,2280,2248,1638,2489,1301,2826,2875,1879,1028,3629,867,2875,1156,1429,1542,1028,1156,2441
1365,1349,2971,1092,1638,2569,1718,1044,2345,1959,2039,1124,2345,1188,1783,2200,964,915,980,1606,3003,2537,1766,931,2039,1220,1718,1445,2361,2296,1349,1060,1060,1060,1028,2216,1301,1317,2778,1012,1734,2329,2312,1622,2489,1301,2778,2858,1863,1028,3710,851,2939,1156,1397,1526,996,1140,2473
